date,cloud_cover,sunshine,global_radiation,max_temp,mean_temp,min_temp,precipitation,pressure,snow_depth
20030403,5,8.6,192,19.7,8.4,3.3,0,102720,0
20030404,3,8.7,195,16.1,12.8,5.9,0,103110,0
20030405,4,11.9,232,9.7,12,7.9,0,103310,0
20030406,7,0,57,9.5,9.4,9,0,103040,0
20030407,2,11.2,228,9.3,5.5,1.5,0,102770,0
20030408,1,10.7,224,8.1,4.4,-0.5,0,102470,0
20030409,5,5,156,8.9,4,-0.2,0,101800,0
20030410,6,3.6,136,9.8,5,1.2,0.4,101090,0
20030411,5,4.1,145,14.6,4.6,-0.7,0,101040,0
20030412,4,7.1,188,18.6,7.6,0.5,0,101390,0
20030413,6,8.3,204,18.2,12,5.5,0,101640,0
20030414,7,0,62,23.5,14.8,11.3,0,101230,0
20030415,6,7.9,202,26,17,10.5,0,101740,0
20030416,0,12.9,263,22.4,17.4,8.7,0,102290,0
20030417,0,12.8,263,21.4,16.6,10.7,0,102720,0
20030418,0,12.6,263,11,15.6,9.7,0,102870,0
20030419,7,1.4,106,15.2,8.4,5.7,0,102010,0
20030420,7,5.4,174,15.7,10.8,6.4,2.8,100940,0
20030421,5,8.3,215,17.7,12.4,9.2,0,101030,0
20030422,2,9.1,227,18.7,11.6,5.5,0,101640,0
20030423,4,11.7,260,16.5,12.6,6.5,0,101810,0
20030424,7,2.2,126,18.9,11.4,6.4,0.2,101540,0
20030425,7,0.3,82,16.7,14.3,9.7,5,101020,0
20030426,6,4,159,17.4,12.3,7.9,0.4,100480,0
20030427,6,5.6,185,14.9,13.6,9.7,8,100520,0
20030428,8,0.1,76,17.7,12.5,10.1,1.2,99690,0
20030429,4,9.5,241,17.7,13.2,8.7,0.6,100560,0
20030430,6,5.8,191,17,13.8,9.9,7.8,100600,0
20030501,6,5.7,191,14.6,12.8,8.6,3.2,101120,0
20030502,7,1.5,118,16.9,12,9.5,4,100370,0
20030503,5,6.1,199,22,12.2,7.6,0,101650,0
20030504,5,10.9,265,17.3,14.7,7.4,0,101040,0
20030505,6,9.7,251,17.6,14.4,11.6,0,101080,0
20030506,2,12.9,292,19.7,11.4,5.3,0,102240,0
20030507,5,12.2,285,15.9,12.9,6.1,0,102390,0
20030508,7,2.4,141,18.1,11.7,7.5,0,101930,0
20030509,4,11.8,282,15.3,13.2,8.2,0,101820,0
20030510,4,4.9,186,17.2,10.8,6.3,0,101940,0
20030511,4,6.7,215,14.6,11.4,5.7,0,101780,0
20030512,4,4.8,186,13,10.9,7.2,6.2,101380,0
20030513,4,7.2,224,15.9,8.4,3.8,4.8,101650,0
20030514,4,7.7,232,16.8,10.2,4.4,0,102140,0
20030515,4,12,291,12.9,10.6,4.4,2.8,102210,0
20030516,8,0,77,16,10.7,8.5,2,101330,0
20030517,7,2.1,140,16.7,13.3,10.6,3.4,100510,0
20030518,7,1.6,129,16.5,13.8,11,0,100730,0
20030519,6,4.6,187,15,13.7,10.9,8.7,100760,0
20030520,5,2.2,143,16.6,11.5,8,1.4,101390,0
20030521,7,4.8,192,19,13.3,10,1.8,102120,0
20030522,8,0.4,99,18,16,13,0.2,101960,0
20030523,6,3.4,168,17.8,15.2,12.5,0,101000,0
20030524,7,5.5,205,18.3,13.6,9.4,0.6,100640,0
20030525,5,6.3,218,19.9,13.4,8.4,0,101480,0
20030526,5,12.4,304,19.3,14.1,8.3,0,102310,0
20030527,8,0.1,88,23.7,15.2,11.2,0,102560,0
20030528,5,8.8,257,25.8,17.7,11.7,0,102340,0
20030529,5,12.4,306,27.2,18.8,11.9,0,101860,0
20030530,4,10.4,280,28.9,19.8,12.5,0,101540,0
20030531,5,14,327,24,22.4,15.8,0,101240,0
20030601,7,1.5,133,22.7,19.2,14.4,1,100940,0
20030602,6,5.7,213,22.5,18.7,14.7,0,100890,0
20030603,7,3.3,172,21.5,17,11.5,0.4,101010,0
20030604,6,4.1,187,21.8,17.4,13.4,2,101080,0
20030605,4,13.7,325,19.1,16.2,10.5,0,101870,0
20030606,7,0.1,88,23.2,15.6,12.1,3.6,101840,0
20030607,7,7.2,238,21.9,19.2,15.1,7,101540,0
20030608,6,7,235,21,16.9,11.9,2.8,101190,0
20030609,6,12.4,310,22.7,15.4,9.9,1,101740,0
20030610,6,6.2,223,21.6,18.8,14.9,0,101120,0
20030611,5,10,279,23.5,17.6,13.6,0,101790,0
20030612,4,11.2,295,23.6,18.1,12.7,0,102010,0
20030613,3,14.2,333,24.8,17.1,10.6,0,102360,0
20030614,5,12.7,315,26.5,20.4,16,0,102150,0
20030615,4,15,343,27.5,19.3,12.1,0,102110,0
20030616,4,13,319,26.1,21.2,14.8,0,101580,0
20030617,6,3.9,185,21.1,20.9,15.7,1,101190,0
20030618,6,3.7,182,24.7,17.2,13.3,0,101880,0
20030619,6,4.4,194,22.4,20.6,16.6,0,102110,0
20030620,1,15.4,348,25.3,17.2,12,0,102230,0
20030621,5,12.3,310,25.7,18.4,11.6,1.4,101900,0
20030622,7,1.4,133,23.4,20.3,14.9,18.4,100860,0
20030623,5,8.4,257,23.6,19.6,15.8,0,100920,0
20030624,1,15.4,348,22.8,17.4,11.1,0,102010,0
20030625,5,10.4,285,24.4,18.1,13.4,0,102130,0
20030626,5,7.7,247,22.3,19.6,14.9,0,101650,0
20030627,6,0.1,89,22.5,19,15.8,0,101570,0
20030628,4,10.5,286,26.3,16.6,10.7,0,101520,0
20030629,4,11.8,303,21.2,18.6,10.9,2.2,100870,0
20030630,7,2.8,163,20.3,18.3,15.4,6.8,100250,0
20030701,7,1.2,127,20.4,17,13.8,1.2,99940,0
20030702,7,1.5,134,19.8,17.4,14.4,5.6,100530,0
20030703,7,0.2,94,22.1,16.7,13.6,0.4,101170,0
20030704,6,3.1,169,19.4,16.8,11.5,0,101630,0
20030705,5,4.7,197,23.2,15.6,11.9,0,101920,0
20030706,5,7.7,244,22,19.1,15,0,102100,0
20030707,5,9.6,271,25,17,12.1,0,102270,0
20030708,7,1.4,130,28.3,19.4,13.8,0,102180,0
20030709,5,8.4,253,29.3,22.2,16.1,0,102070,0
20030710,3,11.5,295,23.9,22.8,16.2,0,101820,0
20030711,5,12.9,312,26.7,19.2,14.4,0,102020,0
20030712,4,15.1,338,28.5,19.5,12.3,0,102240,0
20030713,1,15.4,341,29.6,21.6,14.8,0,101930,0
20030714,0,15.3,339,32.8,22.6,15.6,0,101420,0
20030715,3,14.8,332,24.4,24.9,17,0,100930,0
20030716,6,3.3,168,21,21.6,18.7,3.8,100620,0
20030717,7,0.1,86,25.1,19.2,17.3,2.2,101170,0
20030718,5,8.3,247,28.5,20.4,15.7,0,101880,0
20030719,5,10.7,279,24.4,22,15.4,0,101670,0
20030720,5,12.5,301,25.1,20.2,16.1,0,101400,0
20030721,4,10.6,276,24.2,19.9,14.7,0,101370,0
20030722,5,6.9,225,24.6,19.4,14.6,0,101790,0
20030723,7,3.4,167,24.2,19.9,15.2,0.4,101610,0
20030724,7,5.2,197,21.4,19.7,15.2,1.6,101300,0
20030725,6,1.8,134,20.7,18.4,15.5,4,100700,0
20030726,6,1.4,124,23.5,16.6,12.5,5.4,100700,0
20030727,5,9.4,256,23.1,19,14.5,0,101070,0
20030728,6,7.4,228,21.4,17.4,11.8,0.4,101960,0
20030729,8,0.2,86,24.8,18.8,16.1,2.8,101860,0
20030730,6,7.9,233,23.1,20.4,15.9,0,101480,0
20030731,6,2,135,19.5,19,15,1,101700,0
20030801,8,0,72,25.1,17.4,15.2,0.2,101800,0
20030802,3,14.5,312,29.5,18.7,12.3,0,102180,0
20030803,2,13.9,304,31.8,21.3,13.1,0,102220,0
20030804,3,12,281,32.2,24.2,16.7,0,102350,0
20030805,5,10,255,35.2,25.4,18.7,0,102350,0
20030806,2,12.7,286,29.7,27.8,20.3,0,101990,0
20030807,3,12.9,288,30.7,23.8,18,0,102110,0
20030808,0,12.3,279,35,24.8,18.8,0,102000,0
20030809,0,13,286,37.9,26.6,18.3,0,101870,0
20030810,1,12.5,279,33.7,29,20.1,0,101640,0
20030811,5,10.4,253,30.1,26.8,20,0,101750,0
20030812,6,8.6,229,28.5,24.4,18.7,0,102010,0
20030813,5,10.5,251,25.1,23,17.5,0,102070,0
20030814,2,13.5,285,24.5,20.3,15.5,0,101960,0
20030815,3,12.6,273,24,19,13.4,0.6,101950,0
20030816,5,3.7,154,27,19.4,14.8,0,101970,0
20030817,6,7.1,203,25.3,21,15,0,101470,0
20030818,6,5.7,183,23.2,21.1,16.9,0.4,101420,0
20030819,5,7.3,204,23.4,17.3,11.4,0,102090,0
20030820,3,13,270,23.7,17,10.6,0,102130,0
20030821,6,4.4,161,26.3,18.8,14,0,101730,0
20030822,5,4.6,163,27.1,22,17.6,0,101660,0
20030823,6,4.2,155,25.4,22.2,17.4,0,102030,0
20030824,5,8.1,207,21.3,22.6,19.7,0,102150,0
20030825,7,0.1,68,23.1,18.2,15,0,101970,0
20030826,6,1.8,112,23.2,18.8,14.6,0,101730,0
20030827,6,2.2,118,18.8,20,16.8,0,101470,0
20030828,7,0.3,74,19.2,17.2,15.5,8.2,100880,0
20030829,6,1,92,19.5,16,12.8,1,100760,0
20030830,2,12.5,247,20.5,14.3,9.1,0,101720,0
20030831,5,9.9,218,19.4,14.4,8.4,0,102110,0
20030901,6,6.8,173,21,16.2,13,0,102360,0
20030902,7,2.3,110,22.4,16.2,11.5,0,102780,0
20030903,6,0.5,74,24.5,18.6,14.9,0,103010,0
20030904,0,11.8,222,26.9,17.8,11.2,0,102770,0
20030905,5,5.6,153,21.8,20,13.1,0.2,101810,0
20030906,4,6.8,166,19.3,18,14.2,0.4,101480,0
20030907,5,2.8,113,22.1,14.4,9.5,0,101510,0
20030908,6,5.4,147,20.8,16.2,10.3,0,100860,0
20030909,6,6.9,163,21.9,17,13.1,2,101440,0
20030910,7,4,127,18.5,17,12.1,0.2,101340,0
20030911,7,1.1,81,20.9,14.5,10.5,0.2,102140,0
20030912,6,8.7,177,23.9,16.8,12.8,0,102940,0
20030913,5,11.4,202,26,17.2,10.5,0,103130,0
20030914,2,11.1,197,26.1,18.6,11.3,0,102990,0
20030915,5,9.8,183,27,18.6,11.1,0,102600,0
20030916,3,10.8,190,27.9,19.4,11.9,0,102430,0
20030917,2,11.3,193,21.7,19.8,11.8,0,102030,0
20030918,5,3.2,107,23.5,17,12.2,0,101620,0
20030919,2,7.1,150,27,17.8,12.1,0,101690,0
20030920,2,9.6,172,26.8,19,11.1,0,101860,0
20030921,5,7.8,153,21.9,20,13.1,0,101710,0
20030922,5,3.5,106,14.9,19,16.1,4.2,100680,0
20030923,2,9.9,169,17.3,10.8,6.7,0,102030,0
20030924,2,10.7,174,19.7,10.6,4,0,103170,0
20030925,3,10.7,173,20.4,12.7,5.7,0,102620,0
20030926,6,5.7,125,17.6,13.8,7.3,1.2,101960,0
20030927,7,2.6,89,16.1,14,10.5,0,101930,0
20030928,5,4.4,109,18.8,12.5,8.9,0,101400,0
20030929,2,10.1,160,20.8,12.1,5.4,0,101390,0
20030930,7,4.3,105,18.6,14.9,9,0,101060,0
20031001,7,0.4,51,18.4,15,11.3,3.8,100840,0
20031002,7,0.1,43,18,14.6,10.7,2,101050,0
20031003,7,0.1,42,13.2,15.4,12.9,0,100930,0
20031004,5,2.4,79,13.3,10.6,7.9,0,101190,0
20031005,3,9.8,146,15.3,8.6,3.8,1.2,101700,0
20031006,7,3.5,89,14.4,11.1,6.9,0,100820,0
20031007,5,6.1,113,20.4,12.8,11.2,0.2,100870,0
20031008,6,2.5,76,18.7,12.6,4.8,0,101530,0
20031009,5,7.5,121,19.3,15,11.2,0,101830,0
20031010,6,2,68,18.3,16.2,13,1.4,101800,0
20031011,1,9.5,133,17,13,7.7,0,102420,0
20031012,6,5.1,97,17.1,12.7,8.4,0,102330,0
20031013,7,2.9,75,16.5,13.6,10,0,102100,0
20031014,6,6.3,104,15.8,13.5,10.5,0,102440,0
20031015,4,9.3,125,15.7,12,8.2,0,102810,0
20031016,1,9.4,124,15,11.6,7.5,0,102910,0
20031017,1,9.4,122,16,11,6.9,0,102370,0
20031018,4,6.8,102,13.2,10.2,4.4,0,101740,0
20031019,6,3.7,76,12.2,9.8,6.3,0,101110,0
20031020,5,5.9,93,11.3,9.2,6.1,0,100890,0
20031021,4,6.4,95,9.2,6.3,1.3,4.6,101080,0
20031022,8,0,27,11.1,6.3,3.4,0.6,100810,0
20031023,4,8.2,105,10.3,8.8,6.5,0,101730,0
20031024,5,5.8,87,11.3,5.2,0.1,0,102270,0
20031025,4,4.3,74,11.8,5.8,0.3,0.2,102100,0
20031026,3,7.6,96,12,8,4.1,0,101610,0
20031027,2,8.8,103,12.2,6.4,0.8,0,102170,0
20031028,4,7.4,92,10.3,6.3,0.4,3,101430,0
20031029,7,1,41,10.4,7.3,4.3,6,99530,0
20031030,7,4.7,72,12.6,6.8,3.3,11.6,98530,0
20031031,7,3.8,64,12.1,9,5.4,0.6,97770,0
20031101,6,6.5,82,14.6,9.4,6.6,4.4,99450,0
20031102,6,1.1,39,15.4,10.8,6.9,6.2,99290,0
20031103,4,7,82,15.4,11.9,8.4,0.2,100420,0
20031104,5,6.3,77,15.7,9.9,4.4,0.2,102520,0
20031105,4,7.2,81,18.4,12.7,9.7,0,102430,0
20031106,6,4.7,65,13.9,12.9,7.4,0,102640,0
20031107,3,8.3,85,10.5,11,8.2,0,102800,0
20031108,8,1.1,36,11.1,9.4,8.2,0,102080,0
20031109,7,0.5,29,14,7.8,4.4,1.2,101670,0
20031110,5,2,42,12.6,10.6,7.2,0,102190,0
20031111,8,0,19,14.7,10.1,7.6,4.4,101970,0
20031112,5,4.2,56,14.3,11.3,7.9,0.2,101650,0
20031113,4,3.2,49,14.1,10,5.7,0.8,102220,0
20031114,6,5.1,60,13.3,12,9.8,0,100960,0
20031115,7,3.9,52,10.5,11.1,8.9,0,101230,0
20031116,4,7.1,69,13.9,7.9,5.3,0,101700,0
20031117,6,0,17,15,8.3,2.7,2.8,102030,0
20031118,8,0,17,14.7,11.5,8,0,102110,0
20031119,8,0,17,13.1,13.4,12.2,0.2,102080,0
20031120,8,0,17,9.9,12,10.9,5.8,101220,0
20031121,8,0,16,8.8,9.5,9.1,12.4,100820,0
20031122,8,0,16,7.5,8.4,8.1,27,100180,0
20031123,8,0,16,9.7,7,6.6,18.2,100320,0
20031124,5,1.6,32,12.5,8,6.2,0.2,100820,0
20031125,8,0.4,22,9.8,7.5,2.5,16.4,100430,0
20031126,5,3.1,41,9.1,9.1,8.4,2.6,99010,0
20031127,3,4.2,46,11,5.5,1.9,0.2,100110,0
20031128,4,6.5,57,12.2,5.3,-0.4,0,101020,0
20031129,7,0,15,10.4,7.4,2.7,3,100390,0
20031130,6,4.2,45,10.7,8,5.5,7.4,100150,0
20031201,7,0.1,16,10.4,8.9,7.1,5,99890,0
20031202,7,0.8,22,9.5,8.4,6.3,1.2,101250,0
20031203,8,0,13,9.1,8.4,7.3,0,102320,0
20031204,8,0,13,8.9,8.2,7.2,0,102900,0
20031205,6,0,13,9,8.6,8.2,0.2,103030,0
20031206,7,0,13,6,5.6,2.2,0.2,102920,0
20031207,1,7.4,54,8,3.4,0.9,0,103010,0
20031208,4,2.9,34,9.1,3.4,-1.2,0,102160,0
20031209,5,6.3,49,9.8,4.6,0.2,0,101790,0
20031210,8,0,12,11.7,6.2,2.5,5.2,101570,0
20031211,8,0,12,13.4,6.6,1.4,1.2,100950,0
20031212,7,0,12,14.1,8.2,3.1,8.2,101730,0
20031213,7,0,12,9.9,10,6,1.4,100800,0
20031214,4,3.7,36,6.1,8,6.1,0,101640,0
20031215,3,7.1,51,6.1,4.3,2.5,0,102880,0
20031216,5,2.1,28,8.4,1.5,-3.1,0,102980,0
20031217,1,7.1,50,8.4,4,-0.5,0,102410,0
20031218,1,6.9,50,9.6,4.4,0.3,0,101760,0
20031219,7,0.1,14,12.8,5.4,1.1,1.8,101710,0
20031220,6,0.3,16,7.3,8.9,5,3.4,100530,0
20031221,4,5.2,43,5.3,5.4,3.6,0,100890,0
20031222,4,2.8,32,9.8,2.8,0.3,1.2,102850,0
20031223,8,0,12,10,5.2,0.6,1.6,102460,0
20031224,8,0,12,11.4,7.6,5.2,0,102610,0
20031225,7,0,12,10.7,10.3,9.2,0.2,102020,0
20031226,8,0,12,8.1,10,9.2,1.6,100290,0
20031227,5,2.7,32,5.8,5.8,3.4,2.2,99490,0
20031228,5,2.5,31,3.7,4.2,2.6,2.6,99770,0
20031229,7,0,12,5,2.4,1,8.8,100670,0
20031230,8,0,12,5.7,3.4,1.8,1.2,101700,0
20031231,8,0,13,8,3.3,0.9,4.6,102570,0
20040101,8,0,13,4.7,4.3,0.6,1.2,100770,0
20040102,6,0,13,5.7,4.6,4.4,0,101860,0
20040103,7,0,13,8,1.6,-2.4,1,102270,0
20040104,7,0,13,11.2,3.6,-0.7,0.4,101990,0
20040105,8,0,13,11.7,7.1,3,1.8,101750,0
20040106,7,3.1,36,10.4,9.3,6.9,0,101420,0
20040107,7,0.9,23,11.9,8.5,6.6,7.4,101220,0
20040108,6,2.1,31,9.5,9.9,7.9,2.8,99470,0
20040109,4,3.1,37,12.1,7.1,4.7,0.4,100260,0
20040110,8,0,14,11.5,7.9,3.7,7.6,100980,0
20040111,6,2.8,36,10.5,10.1,8.7,5.8,100070,0
20040112,6,1.7,30,9.2,7.4,4.2,7.6,99710,0
20040113,5,3.2,39,7.1,7.6,6.1,1.8,98850,0
20040114,6,0.4,20,9.3,5.6,4.1,2,99680,0
20040115,5,3,39,8.4,5.2,1.1,6.6,100110,0
20040116,5,3.6,42,6.5,5.8,3.2,0,99170,0
20040117,4,5.3,52,7.9,3.2,-0.1,0.2,100330,0
20040118,5,6.6,59,11.1,3.8,-0.2,0,102550,0
20040119,7,0.1,18,10.1,5.6,0.1,0.2,101710,0
20040120,8,0,16,9.9,9,7.9,0.8,101500,0
20040121,8,0.4,22,8.5,8.8,7.7,0,101930,0
20040122,8,0,16,8.9,7.5,6.5,5.4,101480,0
20040123,8,0,17,10,7.4,5.8,3.8,101320,0
20040124,3,7.3,67,7.3,7,4,0.2,101550,0
20040125,4,5.4,58,5.4,3.4,-0.4,0,101410,0
20040126,7,0,17,5.3,3.4,1.3,0,100460,0
20040127,7,2.8,44,5.4,3.8,2.4,0.7,100830,0
20040128,5,3.8,51,4.4,2.3,-0.8,4,100380,0
20040129,1,8.3,77,10.6,0.9,-2.6,0,101080,2
20040130,6,0.1,21,12.4,4.8,-1,4.8,100750,0
20040131,8,0,19,12.9,8.2,4,5.4,99340,0
20040201,7,2,41,14.3,11.1,9.3,7.6,100910,0
20040202,8,0.1,22,15.3,12,9.6,0,101630,0
20040203,8,0,20,16.6,13.4,11.6,1.4,101910,0
20040204,7,1.5,39,13.5,14.4,12.1,0.2,102050,0
20040205,7,0,21,11.3,12.8,12.1,1.6,102120,0
20040206,7,0.4,29,10.2,10.8,10.2,5,101250,0
20040207,3,6.1,75,8.8,8,5.7,1,101400,0
20040208,3,5.8,74,6.2,6.6,4.3,0,102050,0
20040209,5,5.9,76,9.4,1.9,-2.4,0,103570,0
20040210,7,2.4,51,12.6,4.7,0,0,103180,0
20040211,7,0,23,11.1,7.8,2.9,0,102980,0
20040212,7,0,24,9.6,9.5,7.9,0,103400,0
20040213,8,0,24,10,8.5,7.4,0.8,103400,0
20040214,7,2.9,59,9,8.4,6.7,1.4,102800,0
20040215,7,0.1,28,7.8,7.2,5.3,0.4,102750,0
20040216,7,0,25,7.3,6.7,5.6,0,103070,0
20040217,8,0,26,8,6.1,4.9,3.4,103020,0
20040218,6,2.3,57,7.5,6,3.9,0.8,103100,0
20040219,4,7,96,3.3,5.3,3.1,0,102750,0
20040220,6,0.2,33,7.4,2.2,1.1,0,102170,0
20040221,6,2,56,6.3,3.6,-0.2,0,101510,0
20040222,6,1.4,51,5.9,4.4,2.4,0,101650,0
20040223,3,7,101,6.3,3,0.1,0,102330,0
20040224,6,0,29,3.9,1.6,-3.1,2.2,101670,0
20040225,4,5,88,5.1,2,0.2,0,101160,0
20040226,3,8.2,114,4.8,0.8,-3.6,0,100450,0
20040227,5,1,50,3.2,0,-4.8,0.1,100090,0
20040228,6,0.4,41,5.7,0.4,-2.4,0,100780,0
20040229,4,3.6,80,6.6,2.4,-0.8,0.4,102210,0
20040301,1,8.7,136,8.8,2.4,-1.9,0,103530,0
20040302,2,8.9,140,10.9,2.5,-3.8,0,103540,0
20040303,7,2.7,81,10.1,4.7,-1.5,2.4,102790,0
20040304,8,0,37,10.1,6.8,3.4,0,102010,0
20040305,6,1.3,65,9.6,7.5,4.9,0,101840,0
20040306,6,0.2,45,7.8,6.9,4.2,1.2,102170,0
20040307,6,1.5,69,9.5,5.8,3.7,0.8,102490,0
20040308,6,3.3,94,8.1,5.9,2.3,0,103470,0
20040309,6,5.2,116,5.2,5.4,2.7,0,103440,0
20040310,6,3.9,103,6.5,3.2,1.1,0,102880,0
20040311,8,1.9,79,7,4.2,1.9,4.5,101780,0
20040312,8,0,42,12.5,3.6,0.3,5.6,100480,0
20040313,6,6.4,135,11.2,7.4,2.4,2.4,100940,0
20040314,7,0,43,13.3,8.9,6.6,2,101470,0
20040315,7,0.1,49,17.4,11,8.8,0.2,102350,0
20040316,7,5.8,133,14.7,14.1,10.8,0,102600,0
20040317,5,0.4,58,13.9,10.8,6.9,0,102550,0
20040318,7,1.9,86,12.8,10.7,7.5,1.8,102010,0
20040319,7,0,46,14.3,10.2,7.5,3,101090,0
20040320,6,0.6,65,12.5,11,7.8,0.2,100500,0
20040321,4,8,165,10,9.5,6.5,0.4,100400,0
20040322,3,6.7,153,8.7,6.4,2.7,1.6,101120,0
20040323,6,3.1,109,9.3,5.6,2.5,1.2,101670,0
20040324,5,3.1,111,9,6.5,3.7,1.4,102370,0
20040325,5,3.7,120,9.4,4.5,0,0,102230,0
20040326,6,5.8,148,8.4,5.5,1.6,0.8,102370,0
20040327,8,0,51,10,6.7,5,0,101770,0
20040328,8,0,52,13.8,8,5.9,0,101830,0
20040329,6,1.2,85,15.3,10.4,6.9,0,102180,0
20040330,0,10.8,211,19.4,10,4.8,0,101600,0
20040331,3,7.5,176,16.4,12.6,5.7,0,100750,0
20040401,7,3.4,124,15.4,13,9.6,3.4,100490,0
20040402,6,6.8,171,14.4,12.6,9.8,0,100680,0
20040403,6,1.2,89,13.5,10.5,6.6,4.6,100980,0
20040404,5,6.6,171,13,10,6.4,4.8,101260,0
20040405,5,3.1,124,10.5,9.3,5.6,0.2,101160,0
20040406,4,6,166,11,7.4,4.3,7.2,100820,0
20040407,5,5.4,160,10.6,7.6,4.2,1.2,101410,0
20040408,5,4.1,143,12.8,6.4,2.2,0.4,101920,0
20040409,4,8.5,202,11.4,7.8,2.9,1.4,101940,0
20040410,7,0.3,73,12.4,8.6,5.9,0,101880,0
20040411,5,0.9,89,16.2,7.5,2.6,0,102410,0
20040412,6,0.5,80,14.9,10.2,4.1,0,102610,0
20040413,5,3.2,134,16.6,11,7.1,0,102480,0
20040414,2,10.4,232,15.1,10.9,5.2,0,102050,0
20040415,6,0.3,76,19.1,9.6,4.1,0,101530,0
20040416,5,11,243,15.9,13.2,7.2,0,101040,0
20040417,6,9.5,226,11.3,11.2,6.5,4.4,100150,0
20040418,8,0.1,71,12.3,8.9,6.5,13.4,98110,0
20040419,4,9.1,224,13.9,7.8,3.3,5.3,99130,0
20040420,5,5.8,181,15.7,8.2,2.5,1,100310,0
20040421,7,0.9,97,16.9,12.5,9.3,2.2,100670,0
20040422,3,11.2,254,19.3,11,5.1,0,101670,0
20040423,4,13.2,279,21.5,12.3,5.3,0,102500,0
20040424,4,13.3,282,20.2,15,8.6,0,102690,0
20040425,6,5,175,20.8,14.8,9.5,0,102600,0
20040426,4,10.3,249,18.5,14.8,8.8,0,102000,0
20040427,7,4.9,175,13.8,14.9,11.3,13.4,101280,0
20040428,8,0,70,9.5,12,10.1,0.4,100790,0
20040429,8,0,70,12.6,8.4,7.3,3,100340,0
20040430,8,0,71,13.3,10,7.5,3.4,100230,0
20040501,7,0,71,19,11.2,9.1,0,100650,0
20040502,6,9.6,247,13.5,12.8,6.6,0.8,100880,0
20040503,6,3,149,11.6,11.4,9.3,10,100340,0
20040504,6,1.9,128,13.5,9.3,7,8.6,98470,0
20040505,5,6.8,212,14.8,9.5,5.5,1,98090,0
20040506,6,4.5,177,16.9,10.8,6.8,0,99420,0
20040507,7,6.1,203,12.7,12.2,7.4,3.4,100240,0
20040508,8,0,75,15.6,11.1,9.5,1.4,100310,0
20040509,8,0.9,108,19.5,12.8,10.1,2.2,100800,0
20040510,6,7.7,229,15.7,16,12.6,0,101330,0
20040511,7,4.2,176,13.6,13,10.3,0,102070,0
20040512,7,0,76,18,11.1,8.6,0,102390,0
20040513,7,5.2,194,20.3,13.2,8.5,0,102300,0
20040514,5,9.9,263,21.9,14.4,8.4,0,102500,0
20040515,4,11.1,280,22.6,16.5,11.1,0,102950,0
20040516,4,7.3,228,24.5,17.4,12.3,0,102970,0
20040517,2,12.5,300,23.3,17.6,10.6,0,102560,0
20040518,4,13.5,313,23.9,18.3,13.3,0,102520,0
20040519,1,14.2,322,21.7,17.6,11.2,0,102380,0
20040520,6,6.4,217,15.3,18.2,14.7,5.2,102060,0
20040521,5,5.5,204,15.8,12.2,9.2,0,102280,0
20040522,2,14.7,331,18.9,10.6,5.3,0,102950,0
20040523,3,12.6,305,20.4,12.4,6,0,102960,0
20040524,3,11.6,293,19.6,14.4,8.3,0,102630,0
20040525,6,6.8,226,18.4,15.2,10.7,0,102260,0
20040526,7,3.7,175,17.7,14.8,11.1,1.6,102120,0
20040527,6,5.8,211,20.1,13.6,9.4,0,102430,0
20040528,7,6.4,221,20.5,13.7,7.3,0,102430,0
20040529,7,0.1,89,18.7,17.5,14.5,0.4,102090,0
20040530,6,5.5,208,21.6,15.2,11.7,0.4,101940,0
20040531,5,10.7,285,17,15.3,9,10,101780,0
20040601,8,0,79,20.5,14.5,12,0.2,101510,0
20040602,6,11.5,296,20.6,15.9,11.3,0,102530,0
20040603,6,5.1,204,23.3,16,11.4,0.2,102820,0
20040604,7,6,219,20.3,19.2,15.2,0,102150,0
20040605,6,1.1,124,24.4,18.1,15.9,0,102040,0
20040606,6,3.9,184,27.7,19.4,14.3,0,101910,0
20040607,4,13.6,325,30.5,21,14.3,0,101840,0
20040608,6,11.4,297,24,23.2,16,0,101690,0
20040609,7,5.4,210,24.6,19.4,14.8,0,101930,0
20040610,6,6.6,230,22.1,19.6,14.7,0,101840,0
20040611,5,10.8,290,21.7,17.8,13.5,0,101890,0
20040612,5,7.7,247,25.3,16.6,11.5,0,102390,0
20040613,3,15.2,346,29,18.6,12,0,103170,0
20040614,6,11.6,301,27,21.8,14.6,0,102950,0
20040615,3,12.7,315,26.8,20.9,14.8,0,102370,0
20040616,3,13.8,329,19.3,20,13.1,0,102010,0
20040617,5,4.7,199,18.4,17,14.8,0,101230,0
20040618,6,2.1,149,19.3,16.2,14,0,100870,0
20040619,5,9.9,278,16.9,13.3,7.3,0,100920,0
20040620,6,6.2,224,19.4,12.2,7.4,8.2,100680,0
20040621,5,8.3,256,20.3,13.6,7.8,13.8,100910,0
20040622,7,6.6,230,16.6,15,9.8,10,100870,0
20040623,7,0.2,95,19.7,15.2,13.9,1,99540,0
20040624,4,14,331,21.5,15.8,11.9,0.2,100750,0
20040625,4,13.7,327,19.5,15.5,9.5,0,101760,0
20040626,7,0,81,23.6,14.8,10,1.2,101710,0
20040627,5,9.8,276,20.6,19.2,14.8,5.6,101700,0
20040628,3,11.5,299,22.8,15.4,10.2,0,102560,0
20040629,6,8,251,21.2,17.4,12.1,0,102430,0
20040630,6,4.6,197,20.1,17.8,14.4,0,101490,0
